	entry_ac	do_id	name	descr
14955	Q15306	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
14984	P08069	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
14995	O15350	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15002	Q07820	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15016	P60953	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15020	Q9BT25	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15034	P01116	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15050	P60484	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15063	Q5XPI4	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15076	P10275	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15149	P41221	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15151	Q15116	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15160	Q9BYX4	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15175	P01112	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15179	O14543	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15185	Q96PP8	1909	melanoma	A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin, the bowel and the eye.
15253	O95613	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15254	P06748	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15255	O75330	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15258	P31751	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15263	P35240	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15267	O96013	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15270	Q13547	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15275	Q92754	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15279	P15531	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15291	P00533	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15301	P62136	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15304	Q8IX12	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15312	Q14118	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15315	P08670	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15320	Q9HCS4	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15325	P12830	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15328	P11021	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15340	P03372	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15341	Q92481	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15344	Q9NZC7	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15350	P04629	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15352	Q15303	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15360	Q02297	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15364	P01116	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15365	Q9NQB0	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15366	P04637	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15371	P60484	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15384	P43234	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15403	P61586	3459	breast carcinoma	A breast cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.
15411	P15374	219	colon cancer	A colorectal cancer that is located_in the colon.
15412	P35222	219	colon cancer	A colorectal cancer that is located_in the colon.
15422	Q9UNE7	219	colon cancer	A colorectal cancer that is located_in the colon.
15428	P01106	219	colon cancer	A colorectal cancer that is located_in the colon.
15429	P28066	219	colon cancer	A colorectal cancer that is located_in the colon.
15434	Q9Y6K5	219	colon cancer	A colorectal cancer that is located_in the colon.
15439	Q92769	219	colon cancer	A colorectal cancer that is located_in the colon.
15447	Q6P0Q8	219	colon cancer	A colorectal cancer that is located_in the colon.
15448	Q5TCQ9	219	colon cancer	A colorectal cancer that is located_in the colon.
15449	Q6UX04	219	colon cancer	A colorectal cancer that is located_in the colon.
15451	Q15691	219	colon cancer	A colorectal cancer that is located_in the colon.
15460	P14866	219	colon cancer	A colorectal cancer that is located_in the colon.
15463	Q12913	219	colon cancer	A colorectal cancer that is located_in the colon.
15467	Q9UHX1	219	colon cancer	A colorectal cancer that is located_in the colon.
15483	Q9ULW0	219	colon cancer	A colorectal cancer that is located_in the colon.
